id,name,img_cnt,address,tel,tag,desc,time,menu,lat,lng,category
aZpPvRDotyop,낫띵뉴,0,서울특별시 마포구 상수동 310-8,070-8858-8881,,"유럽풍, 반려동물동반","화,수,목,금,토/일:오전 11시 - 오후 10시|휴무일:매주 월요일","아메리카노:5,000원|라떼:5,000원|DIRTY MATCHA:6,500원",37.54808152,126.922278,카페
vfmlpGhm6g8b,네포,0,서울특별시 마포구 상수동 314-4,,,반려동물동반,,"쉬림프로제파스타:13,000원|바질페스토파스타:13,000원|잠봉뵈르:13,000원|트러플감자튀김:9,000원|치즈플레터:25,000원|알리고메쉬:16,000원|알리오올리오:11,000원|NEPO BUGER:9,000원",37.54835864,126.9214076,식당
rsjrn4fz99BC,비스트로해선,0,서울특별시 마포구 상수동 324-1 1층 4호,010-2281-2572,데이트,"비오는날, 야외테라스, 주차","월-목:오후 5시 - 오전 3시|금,토:오후 5시 - 오전 5시|휴무일:매주 일요일","돌문어숙회:29,000원|골뱅이탕:26,000원|해선모듬:43,000원|조개찜:37,000원|해선 모듬회:46,000원|홍새우회:24,000원|통우럭매운탕:25,000원|홍가리비:29,000원|자연산가리비/비단가리비:31,000원|해선 삼합:45,000원",37.54757203,126.9219041,식당
Ms1zsdpo3BL9,1F,0,서울특별시 마포구 상수동 330-9,,혼술,"조용한분위기, 반려동물동반",월-금:오후 7시 - 오전 5시|토요일:오후 6시 - 오전 5시|일요일:오후 6시 - 오후 11시,"하이볼/칵테일:10000~18000|위스키:8000~40000|와인:7000~220000|큐브테이크:22,000원|토마토닭갈비스튜:25,000원|나폴리탄:16,000원|오일페뇨파스타:18,000원|쉬림프오일파스타:18,000원|바질크림파스타:18,000원|아라비아따 with 부라타치즈:20,000원|문어샐러드:20,000원|레이즌버터곶감:13,000원|토마치즈:10,000원|명란구이:12,000원",37.54697448,126.9231316,식당
giQMAgEVi2Lf,카페앤드에이,0,서울특별시 마포구 상수동 331-20,,간식,"예쁜, 반려동물동반, 주차, 배달",월-금:오전 10시 - 오후 9시|토/일:오전 11시 - 오후 9시,,37.54601388,126.923756,카페
DrFHdgx9j6Su,캠핑시티 본점,0,서울특별시 마포구 상수동 93-104 캠핑시티,,데이트장소,"캠핑분위기, 야외테라스, 셀프바, 발렛파킹, 배달",매일:오후 5시 - 오전 3시,"숯불 쫀득이 뽈살:14,000원|숯불 꼬들이 꼬들살:14,000원|숯불 만화고기 뼈등심:16,000원|숯불 흔한 삼겹살:14,000원|숯불 참치 메로구이:16,000원|숯불 벌집 껍데기:7,000원|아는 맛 김치찌개:7,000원|아는 맛 된장찌개:7,000원|아는 맛 비빔면:4,000원|캠핑 해장 라면:5,000원|볶음밥:3,000원",37.54882728,126.9222748,식당
qLA0Zs0KldH1,시러피하우스,0,서울특별시 마포구 상수동 72-43,070-4294-5656,,"느낌있는, 반려동물동반, 주차, 배달","화,목,토/일:오전 10시 - 오후 9시|수요일:오후 3시 - 오후 9시|금요일:오후 4시 - 오후 9시|휴무일:매주 월요일","썸머왈츠:6,500원|아사이볼:10,500원|써니 사이드업(에스프레소):4,300원|녹색광선(에스프레소):4,300원",37.5486237,126.9254157,카페
6CDa71Fnpdcu,와이키키마켓,8,서울특별시 마포구 상암동 1537-2,02-854-8000,데이트,"경관/야경이좋은, 점심식사, 저녁식사, 예약필수, 콜키지, 야외바베큐, 주차",매일:오전 11시 30분 - 자정 12시,,37.55731789,126.8900401,식당
KpVaq0xlG8St,일디오커피 상암점,4,서울특별시 마포구 상암동 2-80,0502-0100-2113,,"크리스마스, 로스터리, 바테이블, 반려동물동반, 제로페이",월-금:오전 8시 - 오후 9시|토요일:정오 12시 - 오후 8시|휴무일:매주 일요일,,37.57818776,126.8961406,카페
V73AbKMl48TA,신룽푸마라탕,7,서울특별시 마포구 상암동 1596 지하1층,02-303-8868,전지적참견시점,"지역주민이찾는, 점심식사, 저녁식사, 셀프바, 주차, 배달",매일:오전 11시 - 오후 9시 30분,"마라탕:8,000원",37.58196492,126.8892206,식당
OH4UhDZYtO2W,도미니칸조,5,서울특별시 마포구 상암동 1653,02-6393-0774,모임,"푸짐한, 테이크아웃, 반려동물동반, 주차, 배달",월-금:오전 7시 - 오후 8시|토요일:오전 9시 - 오후 5시|휴무일:매주 일요일,"시그니처DJ 클럽샌드위치:6,000원|애그 샌드위치:5,800원|베이컨 에그 샌드위치:5,800원|트리플치즈불고기 샌드위치:6,500원|허니리코타치즈 샌드위치:6,500원|튜나샐러드 샌드위치:5,700원|해쉬브라운 베이컨 샌드위치:6,000원|핫스파이시치킨 샌드위치:5,700원|데리야끼치킨 샌드위치:5,700원|갈릭치즈치킨 샌드위치:5,700원|스위트칠리 샌드위치:5,700원|크래미 샌드위치:5,700원|햄치즈 샌드위치:5,700원|애그반미:6,500원|BBQ소고기반미:6,900원|햄에그반미:6,500원|베이컨에그 반미:6,500원|핫스파이시 반미:6,500원|+ 아메리카노 set:1,500원|+ 라떼 set:2,800원|+ 양송이스프 set:3,200원|치아바타:6,500원|토스트:3,800원|카야버터 토스트:4,200원|시그니처라떼(Only Iced):4,200원|번:4,500원|스프:4,200원|아메리카노:2,800원|카페라떼:3,800원|카푸치노:4,200원|바닐라·카라멜·헤이즐넛라떼:4,200원|카페모카:4,500원|카라멜마끼아또:4,500원|더치아메리카노:4,500원|오곡라떼:4,500원|허브티:4,000원|블랙티:4,000원|수제 과일차:4,500원|에이드:4,500원|요거트 스무디:5,200원|생과일주스:4,500원|케일키위바나나주스:4,800원|망고바나나스무디:5,500원",37.57707165,126.8913806,식당
8TigoJmGdcDd,블리스버거 상암점,7,서울특별시 마포구 상암동 1601,02-6393-5780,혼밥,"캐주얼한, 점심식사, 저녁식사, 셀프바, 주차, 배달",월-금:오전 11시 - 오후 8시|토/일:오전 11시 - 오후 5시|쉬는시간 매주 월-금:오후 3시 - 오후 4시,"더블 치즈버거:6,500원|베이컨 치즈버거:7,500원|하와이안 치즈버거:7,500원|시그니처 새우버거:7,900원|도네이션 버거:10,900원|더블 치즈버거 세트:9,500원|베이컨 치즈버거 세트:10,500원|하와이안 치즈버거 세트:10,500원|시그니처 새우버거 세트:10,900원|도네이션 버거 세트:13,900원",37.58005632,126.8889996,식당
lFMtezEzmS1j,타셋커피로스터스,5,서울특별시 마포구 상암동 1605,02-303-7270,,"저렴, 점심식사, 로스터리, 주차, 배달",월-목:오전 7시 30분 - 오후 8시 30분|금요일:오전 7시 30분 - 오후 6시|토/일:오전 9시 - 오후 5시 30분,"베리밀크티:4,000원|밀크쉐이크:3,500원|푸어오버(핸드드립):5,500원|수제베이글&크림치즈:2,500원|아메리카노:2,500원|카페라떼:3,500원|바닐라빈라떼:3,900원|휘낭시에:2700~2900|르뱅쿠키:2700~2900",37.57940641,126.8904192,카페
LmCYRsXgU5FK,제돼로한판,0,서울특별시 마포구 상암동 2-112,,회식,"저렴한, 반려동물동반, 제로페이, 주차",매일:오후 4시 - 오후 10시,"금메달 한판:39,000원|오겹살(180g):15,000원|목살(180g):15,000원|항정살(180g):16,000원|김치말이국수:5,000원|옛날 도시락:4,000원|구공탄라면:4,000원|소막창(200g):17,000원|왕껍데기:7,000원",37.57713674,126.8963292,식당
2OQ2zkzaeijh,커피아람빈스,0,서울특별시 마포구 상암동 1444,02-372-1414,데이트,"바깥자리, 주차, 배달",월-금:오전 9시 - 오후 11시|토/일:오전 10시 - 오후 1시|쉬는시간 매주 월-금:오후 1시 30분 - 오후 3시,"스페셜티 터치커피보틀:18,000원|아람빈스원두:8,000원|말렌카허니 꿀케이크:6,000원|아메리카노:4,000원|핸드드립:6,000원|모히또:6,000원",37.5780131,126.8964886,카페
z53PIIYPPo6x,너도 안녕,0,서울특별시 마포구 상암동 2-119,,데이트,"인스타감성, 반려동물동반, 주차",월-금:정오 12시 - 오후 2시|휴무일:매주 토/일,,37.57687368,126.896575,카페
XsBRFvtvsfSq,함께커피 팜투컵,0,서울특별시 마포구 상암동 1653,02-6393-0911,간식,"반려동물동반, 주차",월-금:오전 7시 - 오후 10시|토/일:오전 8시 - 오후 9시,"꿀밤,헤이즐넛 초콜릿:6,800원|티라미수 크레이프:6,300원|프롬블렌드(아메리카노):2,800원|카페라떼:4,300원|샌드위치 + 아메리카노 세트:6,900원|샌드위치:4,600원|티라미수:6,300원|카눌레:3,200원|진짜 딸기라떼:4,900원",37.57707165,126.8913806,카페
yNnZzPiU77rc,추곱창,2,서울특별시 마포구 상암동 1486,02-303-8065,야식,"반려동물동반, 주차, 배달","월-금,토:오후 3시 - 자정 12시|휴무일:매주 일요일","연탄양념구이 막창(1인분):13,000원|철판야채곱창(1인분):10,000원|연탄소금구이막창(1인분):13,000원|철판알곱창(1인분):13,000원|철판순대볶음:10,000원|오돌뼈구이:13,000원",37.5764712,126.896979,식당
nAzjEVC020Sr,블루샥 상암디디엠씨점,0,서울특별시 마포구 상암동 1610 지하1층 105호 푸드코트 18호,02-302-7765,,"존맛탱, 놀이방, 테이크아웃, 반려동물동반, 주차, 배달",월-금:오전 7시 - 오후 8시|토/일:오전 7시 - 오후 3시,"샥라떼:3,400원|피넛 라떼:3,800원|아메리카노:2,000원|바닐라빈라떼:3,800원|로얄 밀크티:4,200원|애플망고 아이스티:3,600원",37.57845446,126.8929164,카페
5MzOhvmoQ5nt,오카야,0,서울특별시 마포구 상암동 41-10,02-304-1433,회식,"디너코스, 점심식사, 바자리, 주차","화,수,목,금:오전 11시 30분 - 오후 10시|쉬는시간 매주 화,수,목,금:오후 2시 30분 - 오후 6시|휴무일:매주 토/일","점심예약 (X):0원|멘보샤:10,000원|점심 카이센동 기본:15,000원|점심 카이센동 특:20,000원|점심 카이센동 특상:25,000원|저녁 A course:35,000원|저녁 B course:45,000원|저녁 C course:55,000원|얼큰한 해물라멘(디너코스추가메뉴):8,000원|후토마끼:20,000원|농협 유료주차 1시간당:3,000원",37.57721891,126.8935991,식당
WyQr3Kpng6Nd,쇼트,0,서울특별시 마포구 상암동 23-5,,혼밥,"분위기좋은, 바테이블","월-금,토:오전 11시 - 오후 10시|휴무일:매주 일요일","말차더블샷:5,800원|아보카도 샌드위치 세트:14,500원|카프레제 샌드위치:9,500원|크루아상 샌드위치 세트:15,000원|아보카도 오픈 샌드위치:8,000원|카프레제 샌드위치 세트:16,000원|크루아상 샌드위치:8,500원",37.57609623,126.8963884,카페
hip3QRIq3QUK,커피하랑,0,서울특별시 마포구 상암동 1601,02-6393-5150,,"예쁜, 테이크아웃, 주차","화,수,목,금:오전 7시 - 오후 8시|토/일:오전 8시 - 오후 6시","하랑라떼:4,500원",37.58005632,126.8889996,카페
pg5pgF7zEdFn,코테슬로,0,서울특별시 마포구 상암동 2-141,070-8833-6840,,"편안한, 테이크아웃, 반려동물동반, 반려동물동반",월-금:오전 8시 - 오후 7시|토요일:정오 12시 - 오후 7시|휴무일:매주 일요일,"크림피너츠:6,000원|코티비치:6,500원|바나나브레드:4,500원|아메리카노:4,000원|필터커피:6,000원|볼륨화이트:5,300원|오-베리에이드:6,500원|크림로쉐:6,000원|베이글 샌드위치:6,000원|클래식스콘:3,500원|피넛버터젤리쿠키:2,500원|플랫화이트:5,000원|Tea(t2):6,000원",37.57630493,126.8967253,카페
CdhRG4tmvsUd,점점점점점점,0,서울특별시 마포구 상암동 2-110,,,"예약필수, 반려동물동반","수-금,토/일:오전 11시 30분 - 오후 4시|휴무일:매주 월,화",점점점점점점:0원,37.57723067,126.8961745,식당
EB2c35sAFpy1,백호커피,0,서울특별시 마포구 상암동 2-115,,,"반려동물동반, 배달",월-금:오전 9시 - 오후 9시|토요일:오전 10시 - 오후 9시|휴무일:매주 일요일,"참숯 라떼:4,000원|참숯 블렌드 아메리카노:3,500원",37.57701442,126.8963723,카페
yYFDxCyK6wnI,레이크 커피바,8,서울 마포구 서교동 464-28,,차모임,"숲속, 테이크아웃, 셀프바, 바자리, 주차","화,수,목,금,토:정오 12시 - 오후 9시|일요일:정오 12시 - 오후 6시|휴무일:매주 월요일","플랫브라운:6,000원|포레스트:6,000원|롱블랙:4,500원|라떼:5,000원|애플크럼블:6,000원|블루베리크럼블:6,000원|브라우니:4,000원",37.55432727,126.9179189,카페
RlhpzAHXmA0E,도카,8,서울특별시 마포구 서교동 473-8,070-7585-6328,혼카페,"깔끔한, 반려동물동반, 주차",월-금:오전 9시 - 자정 12시|토/일:오전 10시 - 자정 12시,"도카브런치:13,000원|아메리카노:4,000원|카페라떼:4,500원|돌체라떼:6,000원|카페모카:5,500원|오로라블루레몬에이드:6,500원|히비스레몬에이드:6,500원|레몬에이드:6,000원|자몽에이드:6,000원|청포도에이드:6,000원|체리에이드:6,000원|카야토스트:4,500원|통새우 통 소세지 볶음밥:13,000원|오리지날 브런치:13,000원|소불고기 통 소세지 볶음밥:13,000원|호밀빵 브런치:13,000원|김치 스팸 통 소세지 볶음밥:13,000원",37.5564545,126.912257,카페
hnz7ka5MvG4t,베란다,7,서울특별시 마포구 성산동 253-5,02-333-0250,데이트코스,"분위기좋은, 점심식사, 저녁식사, 반려동물동반","화,수,목,금,토/일:오전 11시 30분 - 오후 9시|쉬는시간 매주 화,수,목,금,토/일:오후 3시 - 오후 5시|휴무일:매주 월요일","프렌치 스테이크:30,000원|버섯크림 수제뇨끼:18,000원|라구 토마토 파스타:15,000원|굴라쉬스튜:20,000원|바질크림 리소토:16,000원|가지 모짜렐라 라자냐:16,000원|해산물 올리브파스타:17,000원|와규스파이시파스타:18,000원|아메리카노:4,000원|자몽청에이드:5,000원|레몬청에이드:5,000원|무알콜모히또에이드:6,000원|콜라/스프라이트/환타/씨그램:2,000원",37.55905172,126.9077737,식당
fjIUuyrd4Z8A,도르르,5,서울특별시 마포구 성산동 200-19,,,"아늑한카페, 테이크아웃, 반려동물동반, 제로페이, 배달","화,수,목,금,토/일:오전 10시 30분 - 오후 9시 30분|휴무일:매주 월요일","도르르블랙숯라떼:5,800원",37.56688089,126.9105256,카페
7r9JjjYNtFxS,엔티에스커피스탠드,6,서울특별시 마포구 성산동 609-12,,혼카페,"조용한, 테이크아웃","월-금,토:오전 9시 30분 - 오후 10시|일요일:오전 9시 30분 - 오후 5시",,37.56535266,126.9167479,카페
PBhX8MDucnAh,쇼콜라윰,7,서울특별시 마포구 성산동  638-2 쇼콜라 윰,02-336-1027,간식,"예쁜, 테이크아웃",매일:오전 10시 - 오후 10시,"딸기케이크 미니:23,000원|딸기케이크 1호:34,000원|딸기케이크 2호:43,000원|딸기케이크 3호:55,000원",37.55839743,126.9134957,식당
7BZzew0IzP01,조쿤술집,2,서울특별시 마포구 성산동 3-24,,데이트,"분위기좋은, 저녁식사, 좌식테이블","월-금,토:오후 6시 30분 - 오전 1시|휴무일:매주 일요일","타이풍치킨:20,000원|샥슈카:18,000원|바리비찜:20,000원|골뱅이 냉 파스타:16,000원|아게다시도후나스:10,000원|똠양꿍누들:16,000원|수제 모둠전:18,000원|해물라면:10,000원",37.56532721,126.916051,식당
kiiOHsqkR6nQ,스필더빈스,3,서울특별시 마포구 성산동 251-31,010-4910-9230,,"깔끔한, 테이크아웃, 바자리, 반려동물동반",월-금:오전 8시 - 오후 9시|토/일:정오 12시 - 오후 9시,,37.55843463,126.9094061,카페
CURXiujNuK8i,우드브루,0,서울특별시 마포구 성산동 200-6,,데이트,"아늑한, 테이크아웃, 반려동물동반, 반려동물동반, 주차, 배달",월-금:오전 8시 - 오후 10시|토/일:오전 10시 - 오후 10시,"우드불 (흑임자/미숯가루/초코):6,000원|아메리카노:4,000원",37.56730334,126.9101354,카페
LEnq37q6F79b,유일라운지 카페,0,서울특별시 마포구 성산동 134-126,070-8162-9368,,"반려동물동반, 주차",매일:오전 7시 - 오후 11시,,37.56770162,126.9124787,카페
SpZB0WpV1XOF,노랑통닭,0,서울특별시 마포구 성산동 252-1,02-333-3288,야식,"가성비좋은, 반려동물동반, 배달",매일:오후 5시 - 오전 2시,"뿌리노랑 치킨:21,000원|3종 치즈볼:5,000원|알싸한 마늘치킨 레귤러:17,000원|알싸한 마늘치킨 사이즈업:21,000원|바삭 누룽지 치킨:20,000원|엄청 큰 후라이드 치킨:18,000원|엄청 큰 깐풍치킨:20,000원|순살 3종 세트:21,000원|엄청 큰 양념치킨:20,000원|엄청 큰 반반치킨 (후라이드 + 양념):19,000원|엄청 큰 반반치킨 (후라이드 + 깐풍):19,000원|엄청 큰 반반치킨 (양념 + 깐풍):21,000원|맵싸한 고추치킨:20,000원|맵싸한 반반치킨 (후라이드+양념):21,000원|맵싸한 반반치킨 (후라이드+깐풍):21,000원|맵싸한 반반치킨 (양념+깐풍):23,000원|웰빙 파닭 치킨:20,000원|웰빙 파닭 (후라이드 + 양념):21,000원|웰빙 파닭 (후라이드 + 깐풍):21,000원|웰빙 파닭 (양념 + 깐풍):22,000원|간장 THE한 치킨:21,000원|고추장 THE한 치킨:21,000원|똥집 감자 튀김:13,000원|깐풍 똥집:14,000원|눈꽃 치즈 떡볶이:7,000원|노랑 봉투 감자:7,000원|부산 어묵탕:12,000원|김말이:3,000원|노랑치즈볼 오리지널맛:4,000원|찹쌀볼도그:4,000원|크런치새우:5,000원|코코넛 새우 감자튀김:12,000원|골뱅이 무침:20,000원|노랑 복숭아:5,000원|먹태:15,000원",37.55873527,126.9079803,식당
ZedPlCD5gcGE,칼라스커피,0,서울특별시 마포구 성산동 113-1,02-3494-2388,,"엔틱한, 테이크아웃, 로스터리, 바테이블, 주차",월-금:오전 10시 - 오후 6시|토요일:정오 12시 - 오후 6시|휴무일:매주 일요일,"블루밍 커피:4,000원",37.56283039,126.9153181,카페
HfIcVlUqh437,쓰리고카페,0,서울특별시 마포구 성산동 82,02-332-6040,데이트,"빈티지, 테이크아웃, 주차",월-금:오전 9시 - 오후 10시|토요일:오전 11시 - 오후 10시|휴무일:매주 일요일,"핸드드립 쓰리고 하우스 블렌딩:4,500원|쓰리고피자:10,000원|까르보나라:9,000원|불토파스타(불고기토마토):10,000원",37.56406394,126.9106665,카페
XjxDSP4syqvi,오베스트,0,서울특별시 마포구 성산동 610-3,070-7954-2285,,"저렴, 반려동물동반","화,수,목,금:정오 12시 - 오후 7시|휴무일:매주 토요일","라벤더레모네이드:5,500원|aovest brewed:5,000원|americano:4,000원|caffe latte:4,500원|special tea:5,000원",37.56521543,126.9165968,카페
bWY1WMp6uV4A,모르소미,0,서울특별시 마포구 성산동 624-8,02-6085-0618,,"크리스마스, 테이크아웃, 배달",매일:정오 12시 - 오후 7시,"커피/음료:3,500원|블랙피스쿠키:3,800원",37.56176013,126.9173961,식당
qGkvOtG2MOYI,쉘터,0,서울특별시 마포구 성산동 446 성산시영상가 220호,02-304-1205,,"크리스마스, 포장가능, 주차",월-금:정오 12시 - 오후 8시|토/일:정오 12시 - 오후 7시,,37.5721153,126.9018922,식당
a0Bi5rpE2hrH,아인소프,0,서울특별시 마포구 성산동 245-17,02-332-5351,데이트장소,"분위기좋은, 반려동물동반, 주차, 배달",매일:오전 9시 - 오후 8시,"유기농 페퍼민트:4,000원|(시그니쳐) 헤이즐넛 크림 라떼:6,000원|(시그니쳐) 바스크 치즈 케이크:6,000원|바스크 티라미슈 케이크:6,500원|에스프레소:3,500원|아메리카노:4,000원|콜드 브루 아메리카노:4,500원|콜드 브루 라떼:5,000원|카페 라떼:4,500원|아인슈페너:5,500원|바닐라 라떼:5,000원|수제청 레몬 에이드:5,500원|수제청 자몽 에이드:5,500원|골드 키위 에이드:5,500원|수제청 패션 후르츠 에이드:5,500원|유기농 블루베리 히비스커스:4,000원|수제청 골드 키위 스무디:5,500원|수제청 망고 패션 후르츠 스무디:5,500원|딸기 라떼:5,000원|말차 라떼:5,000원|아이스 티:4,000원|유기농 잉글리쉬 브랙퍼스트:4,000원|사과 주스:4,000원",37.55894643,126.9117118,카페
FD5nFuj7YFLe,캘브커피,0,서울특별시 마포구 성산동 605-6,,,"조용한, 로스터리","목,금,토/일:정오 12시 - 오후 8시|휴무일:매주 화요일",,37.56636847,126.9162768,카페
PBaZ4V4sGBmV,옐로우 라인,0,서울특별시 마포구 성산동 631-6,,,"반려동물동반, 제로페이",,"블랙 아웃 (Only Hot):4,500원|브라운 아웃 (Only Hot):5,300원|화이트 아웃 (Hot/Ice):5,300원|티에이드:5,500원|자두에이드:5,500원|아메리카노:3,800원",37.5591381,126.917083,카페
KyIjirt3BEyl,종이꽃,0,서울특별시 마포구 성산동 277-1,,,"조용한, 바자리",,,37.56342102,126.9062957,카페
LImvwNH05BBc,네스팅,0,서울특별시 마포구 성산동 226-7,,,"아늑한카페, 테이크아웃, 반려동물동반, 제로페이","화,수,목,금:오전 8시 - 오후 6시|토/일:오전 11시 - 오후 8시|휴무일:매주 월요일",,37.56103102,126.917758,카페
FTWTCUbrSyuJ,비건다움,0,서울특별시 마포구 성산동 134-2,,,"친환경, 테이크아웃, 반려동물동반, 주차","수-금,토/일:정오 12시 - 오후 8시|휴무일:매주 월,화",,37.56926487,126.9131073,식당
X1JfziapXguq,마켓포,0,서울특별시 마포구 성산동 51-14,02-322-8997,,"반려동물동반, 발렛파킹, 배달","월,화,수,금:오전 10시 - 오후 10시|목,토:오전 10시 - 오후 5시|휴무일:매주 일요일","직화 쌀국수:9,500원|완탕 쌀국수:10,500원|곱창 쌀국수:10,500원|파인애플 새우 볶음밥:8,500원|스페셜 짜조(4P):6,000원|해산물쌀국수:9,500원|분짜:10,000원|직화닭고기덮밥:9,500원|닭고기구이:7,000원|베트남식 BBQ 3p:4,000원",37.56462755,126.9127598,식당
Tj0RszsWHvtS,카페 보이드,0,서울특별시 마포구 성산동 108-5,,생일파티,"예쁜, 테이크아웃, 주차",매일:정오 12시 - 오후 8시,"아메리카노:4,000원",37.56320097,126.9143181,카페
MfRIfT4NxLON,그린바이브 마포구청점,0,서울특별시 마포구 성산동 593-1,02-3152-0629,건강식,"건강한음식, 테이크아웃, 바테이블, 반려동물동반, 주차, 배달",월-금:오전 8시 - 오후 8시|토요일:오전 8시 - 오후 2시 30분|쉬는시간 매주 월-금:오후 2시 30분 - 오후 4시 30분|휴무일:매주 일요일,"착즙 주스210ml:4,400원|착즙주스350ml:6,400원|그린샐러드:5,900원|연두부샐러드:6,400원|버섯샐러드:6,900원|바질푸실리샐러드:6,900원|닭가슴살샐러드:6,900원|리코타치즈샐러드:7,400원|모짜렐라치즈샐러드:7,400원|훈제오리샐러드:7,900원|훈제연어샐러드:7,900원|큐브스테이크샐러드:7,900원",37.56507595,126.9039109,식당
Y6je1QzpEe5Z,팔짱커피,0,서울특별시 마포구 성산동 592-2 102호,,,"분위기좋은, 반려동물동반",월-금:오전 9시 - 오후 11시|토/일:오전 10시 - 오후 11시,,37.56458054,126.9030928,카페
GuPsDFnvaCLz,언더독 커피,0,서울특별시 마포구 성산동 624-9,,,테이크아웃,매일:오전 10시 - 오후 8시,"에스프레소:4,000원|아메리카노:4,000원|카페라떼:4,000원|카푸치노:4,000원|카페모카:5,000원|초코:5,000원|크림라떼:5,000원",37.5617902,126.9175006,카페
rBOJzTBNXDtK,온샐러드 앤 포케,0,서울특별시 마포구 성산동 591-6,02-303-0883,건강식,"반려동물동반, 주차","월-금,토:오전 10시 - 오후 9시|쉬는시간 매주 월-금,토:오후 2시 30분 - 오후 4시 30분|휴무일:매주 일요일","연어 포케 현미밥:12,300원|수비드 목살 현미밥:12,300원|수비드 닭가슴살 샐러드:11,300원|수비드 목살 샐러드:12,000원|연어 아보카드 샐러드:12,300원",37.56526682,126.9028608,식당
BNGVcq0diybs,준 바이 누아네,8,서울특별시 마포구 신수동 91-395,02-711-9231,혼카페,"캐주얼한, 반려동물동반",,"아메리카노:2,500원|카페라떼:3,000원|아인슈페너:5,500원|솔티드 코코넛:5,500원|아포가토:5,500원|TE’REVAL 티:4,800원|밀크티:6,000원|수제 자몽에이드:5,200원|수제 사과에에드:5,200원",37.55001201,126.9361224,카페
QZxhl51NEmoR,기호,8,서울특별시 마포구 신수동 81-22,02-701-7155,데이트,"깔끔한, 점심식사, 저녁식사, 테이크아웃, 야외자리",매일:오전 11시 - 오후 10시,"연어 크림치즈:9,900원|연어파테:8,900원|카프레제:7,900원|멜팅튜나 살사:7,900원|아보카도 베이컨:7,900원|아보카도 바질:6,900원|초코초코 바나나:5,900원|베리베리 피넛:5,900원|피맥세트:33,900원|카프레제 샐러드 & 와인 한병 세트:46,900원|타파스&과일플래터 + 와인 한병 세트:49,900원|치즈&과일 플래터 + 와인 한병 세트:52,900원|시나몬 블랙:6,000원|시나몬 라떼:6,000원|더치크림 밀크티:6,000원|코코치노:6,000원|밀크티:6,000원|아메리카노:5,000원|아이스 더치커피:5,500원|생과일 소다:6,000원|생과일 쥬스:6,000원",37.55118,126.9373326,식당
VnTit0eso68Y,"신수동, 작은빵집",0,서울특별시 마포구 신수동 448-8,,,반려동물동반,월-금:오전 11시 - 오후 7시|휴무일:매주 토/일,"대파프레첼:4,200원|카야버터프레첼:4,200원|할라피뇨식빵:4,500원|초코소보로:4,500원|큐브 소보로밤식빵:4,500원|호두호밀통밀식빵:6,500원|바질프레첼:4,500원|소세지프레첼:4,500원|치즈프레첼:4,000원|앙버터프레첼:4,000원|버터프레첼:3,800원|플레인프레첼:3,000원|페퍼로니치즈식빵:5,000원|바질치즈식빵:4,500원|블루베리슈식빵:4,500원|호두단팥빵:2,500원|큐브쫄깃탕종식빵:3,500원|크림치즈빵:2,800원|우유식빵:5,500원",37.54434409,126.9357712,식당
eyI9y73vAZka,커피가게 밤,0,서울특별시 마포구 신수동 88-12,,,"저렴, 테이크아웃, 반려동물동반","화-목,일:정오 12시 - 오후 5시|금,토:정오 12시 - 오후 6시|휴무일:매주 월요일","에스프레소:2,000원|에티오피아 시다모 워시드:6,000원|콘 판나:2,500원|콜롬비아 슈가케인 EA 디카페인:6,000원|더블 리스트레또:3,000원|쇼콜라 밤:5,000원|아포가토:5,000원",37.54915032,126.9382002,식당
XExg1tDTbV55,포니테일,0,서울특별시 마포구 신수동 85-16,070-8854-3339,간식,"크리스마스, 반려동물동반",매일:오전 10시 30분 - 오후 9시,,37.5482922,126.9390435,카페
6ZpmPrfhanh8,댕과댕빵,0,서울특별시 마포구 신수동 91-15,070-8098-0423,간식,"반려동물동반, 반려동물동반, 주차","화,수,목,금:오후 1시 30분 - 오후 7시|토/일:정오 12시 - 오후 7시|휴무일:매주 월요일","멍푸치노:3,000원|아메리카노:3,500원|카페라떼:4,000원|카페모카:4,500원|바닐라라떼:4,000원|아몬드크림라떼:5,000원",37.54979943,126.9352198,카페
lcBPUwuTOZeY,족발야시장 서강대점,0,서울특별시 마포구 신수동 457,02-702-4969,,"반려동물동반, 주차, 배달",매일:정오 12시 - 오후 11시 50분,"족마호크(대):45,000원|족마호크(중):42,000원|오리지널족발(소):33,000원|오리지널족발(중):37,000원|오리지널족발(대):41,000원|직화불족발(중):37,000원|직화불족발(대):41,000원|반반족발(오리지널+직화불):42,000원|보쌈(소):33,000원|보쌈(중):36,000원|보쌈(대):40,000원|족발보쌈세트(중):47,000원|족발보쌈세트(대):53,000원|냉채족발(중):37,000원|냉채족발(대):41,000원|해물부추전:12,000원|해물김치전:12,000원|반반전(해물부추+해물김치):14,000원|치즈김치전:16,000원|쟁반막국수:13,000원|쟁반쫄면:13,000원|춘천물막국수:13,000원|반반막국수:14,000원|옛날편육:12,000원|야시장라면:5,000원|해물라면:7,000원|미안한오뎅탕:7,000원|국물떡볶이:7,000원|황태탕:12,000원|해물순두부:12,000원",37.54942306,126.9360172,식당
